Iteration,test_mse,test_r2,test_mae
949,0.0028918185271322727,0.9051706790924072,0.03149663656949997
950,0.0029440391808748245,0.9034582376480103,0.03185918927192688
951,0.0028847206849604845,0.9054034352302551,0.03144599497318268
952,0.002911662682890892,0.9045199751853943,0.03153205290436745
953,0.0028553148731589317,0.9063677191734314,0.031002983450889587
954,0.0028671242762356997,0.9059804677963257,0.03094515949487686
955,0.0028494929429143667,0.906558632850647,0.03072306700050831
956,0.0028560087084770203,0.906345009803772,0.030751220881938934
957,0.0028790836222469807,0.9055883288383484,0.030961288139224052
958,0.0028674392960965633,0.9059701561927795,0.030954033136367798
959,0.0029168715700507164,0.904349148273468,0.031381621956825256
960,0.00288983341306448,0.905235767364502,0.03133148327469826
961,0.00295650283806026,0.9030495285987854,0.031885359436273575
962,0.0029167805332690477,0.9043521285057068,0.031755074858665466
963,0.002975720912218094,0.9024193286895752,0.03221600130200386
964,0.0029158054385334253,0.9043841361999512,0.031797993928194046
965,0.0029418261256068945,0.9035308361053467,0.03182263299822807
966,0.002869388787075877,0.9059062004089355,0.031146280467510223
967,0.002876485697925091,0.9056735038757324,0.031017526984214783
968,0.002846162999048829,0.9066678285598755,0.0307033509016037
969,0.002851802622899413,0.9064829349517822,0.030712943524122238
970,0.00287934229709208,0.9055798053741455,0.03094610758125782
971,0.002870106603950262,0.9058826565742493,0.030968744307756424
972,0.002925499342381954,0.9040662050247192,0.0314377099275589
973,0.0028964942321181297,0.9050173759460449,0.03138481453061104
974,0.0029586004093289375,0.9029807448387146,0.031940676271915436
975,0.0029146946035325527,0.9044205546379089,0.03173451870679855
976,0.002960273763164878,0.9029259085655212,0.031984955072402954
977,0.002895245561376214,0.9050583243370056,0.0314595028758049
978,0.002915338147431612,0.9043994545936584,0.03146424517035484
979,0.0028587006963789463,0.9062566757202148,0.030914966017007828
980,0.0028679710812866688,0.9059526920318604,0.030851541087031364
981,0.0028563933447003365,0.9063323736190796,0.030713044106960297
982,0.002858544932678342,0.9062618017196655,0.030735718086361885
983,0.0028910900000482798,0.9051945805549622,0.031015491113066673
984,0.002877579303458333,0.9056376218795776,0.031026020646095276
985,0.0029342772904783487,0.9037783741950989,0.03154003247618675
986,0.0029065452981740236,0.904687762260437,0.03148490935564041
987,0.0029702673200517893,0.9025982022285461,0.03199809789657593
988,0.0029254781547933817,0.9040669202804565,0.03177502751350403
989,0.0029744079802185297,0.9024624228477478,0.03208354488015175
990,0.002904945518821478,0.9047402143478394,0.03154854476451874
991,0.002920330734923482,0.9042357206344604,0.03150452673435211
992,0.0028602895326912403,0.9062045812606812,0.030903764069080353
993,0.002865247195586562,0.9060420393943787,0.030807020142674446
994,0.0028639324009418488,0.9060851335525513,0.030738795176148415
995,0.002865268848836422,0.9060413241386414,0.030795114114880562
996,0.0029068898875266314,0.9046764373779297,0.03119388222694397
997,0.002890826901420951,0.9052032232284546,0.031177213415503502
998,0.002950726542621851,0.9032389521598816,0.03168897330760956
999,0.0029146349988877773,0.9044225215911865,0.03157801181077957
